# Time (au) | Atom | X (Bohr) | Y (Bohr) | Z (Bohr) | Vx (au) | Vy (au) | Vz (au) | Fx (au) | Fy (au) | Fz (au)
    0.690000 H       0.00012930     1.42751438    -0.89028747     0.00018740    -0.00006820     0.00007699     0.00003074     0.28977028    -0.17439103
    0.690000 H      -0.00046638    -1.42780217    -0.88978812    -0.00067593    -0.00034888     0.00080070    -0.00009014    -0.28973327    -0.17422132
    0.700000 O       0.00002137     0.00001825     0.22254960     0.00003053     0.00002607    -0.00005474     0.00006024    -0.00003757     0.34860351
    0.700000 H       0.00013118     1.42751370    -0.89028671     0.00018740    -0.00006661     0.00007603     0.00003119     0.28977264    -0.17439253
    0.700000 H      -0.00047314    -1.42780567    -0.88978012    -0.00067593    -0.00035047     0.00079974    -0.00009145    -0.28973510    -0.17422036
    0.710000 O       0.00002168     0.00001851     0.22254905     0.00003053     0.00002607    -0.00005462     0.00006110    -0.00003810     0.34860403
    0.710000 H       0.00013305     1.42751305    -0.89028595     0.00018740    -0.00006502     0.00007507     0.00003163     0.28977498    -0.17439401
    0.710000 H      -0.00047990    -1.42780918    -0.88977213    -0.00067593    -0.00035206     0.00079879    -0.00009275    -0.28973690    -0.17421939
    0.720000 O       0.00002198     0.00001877     0.22254850     0.00003053     0.00002607    -0.00005450     0.00006196    -0.00003863     0.34860452
    0.720000 H       0.00013492     1.42751240    -0.89028520     0.00018740    -0.00006343     0.00007412     0.00003208     0.28977730    -0.17439548
    0.720000 H      -0.00048666    -1.42781271    -0.88976415    -0.00067593    -0.00035365     0.00079783    -0.00009406    -0.28973869    -0.17421840
    0.730000 O       0.00002229     0.00001903     0.22254796     0.00003053     0.00002607    -0.00005438     0.00006283    -0.00003917     0.34860497
    0.730000 H       0.00013680     1.42751178    -0.89028447     0.00018740    -0.00006184     0.00007316     0.00003252     0.28977960    -0.17439694
    0.730000 H      -0.00049342    -1.42781625    -0.88975617    -0.00067593    -0.00035524     0.00079688    -0.00009537    -0.28974045    -0.17421740
    0.740000 O       0.00002259     0.00001929     0.22254742     0.00003053     0.00002607    -0.00005426     0.00006369    -0.00003970     0.34860541
    0.740000 H       0.00013867     1.42751117    -0.89028374     0.00018740    -0.00006025     0.00007220     0.00003297     0.28978189    -0.17439839
    0.740000 H      -0.00050018    -1.42781981    -0.88974821    -0.00067593    -0.00035683     0.00079592    -0.00009667    -0.28974221    -0.17421639
    0.750000 O       0.00002290     0.00001955     0.22254687     0.00003053     0.00002607    -0.00005414     0.00006455    -0.00004024     0.34860583
    0.750000 H       0.00014055     1.42751057    -0.89028302     0.00018740    -0.00005866     0.00007125     0.00003342     0.28978417    -0.17439983
    0.750000 H      -0.00050694    -1.42782339    -0.88974025    -0.00067593    -0.00035842     0.00079497    -0.00009798    -0.28974396    -0.17421537
    0.760000 O       0.00002320     0.00001981     0.22254633     0.00003053     0.00002607    -0.00005402     0.00006541    -0.00004077     0.34860623
    0.760000 H       0.00014242     1.42750999    -0.89028232     0.00018740    -0.00005707     0.00007029     0.00003386     0.28978643    -0.17440126
    0.760000 H      -0.00051370    -1.42782698    -0.88973231    -0.00067593    -0.00036001     0.00079401    -0.00009929    -0.28974569    -0.17421434
    0.770000 O       0.00002351     0.00002007     0.22254579     0.00003053     0.00002607    -0.00005390     0.00006627    -0.00004130     0.34860660
    0.770000 H       0.00014429     1.42750943    -0.89028162     0.00018740    -0.00005548     0.00006933     0.00003431     0.28978868    -0.17440267
    0.770000 H      -0.00052046    -1.42783059    -0.88972437    -0.00067594    -0.00036160     0.00079305    -0.00010059    -0.28974740    -0.17421330
    0.780000 O       0.00002382     0.00002033     0.22254526     0.00003053     0.00002607    -0.00005378     0.00006713    -0.00004183     0.34860695
    0.780000 H       0.00014617     1.42750888    -0.89028093     0.00018740    -0.00005389     0.00006838     0.00003475     0.28979091    -0.17440408
    0.780000 H      -0.00052722    -1.42783421    -0.88971645    -0.00067594    -0.00036319     0.00079210    -0.00010190    -0.28974910    -0.17421224
    0.790000 O       0.00002412     0.00002059     0.22254472     0.00003053     0.00002607    -0.00005366     0.00006799    -0.00004237     0.34860727
    0.790000 H       0.00014804     1.42750835    -0.89028025     0.00018740    -0.00005230     0.00006742     0.00003520     0.28979312    -0.17440547
    0.790000 H      -0.00053398    -1.42783785    -0.88970853    -0.00067594    -0.00036478     0.00079114    -0.00010321    -0.28975078    -0.17421118
    0.800000 O       0.00002443     0.00002085     0.22254418     0.00003053     0.00002607    -0.00005354     0.00006885    -0.00004290     0.34860757
    0.800000 H       0.00014992     1.42750784    -0.89027958     0.00018740    -0.00005071     0.00006646     0.00003565     0.28979532    -0.17440685
    0.800000 H      -0.00054074    -1.42784151    -0.88970062    -0.00067594    -0.00036637     0.00079019    -0.00010451    -0.28975245    -0.17421010
    0.810000 O       0.00002473     0.00002112     0.22254365     0.00003053     0.00002607    -0.00005342     0.00006971    -0.00004343     0.34860785
    0.810000 H       0.00015179     1.42750734    -0.89027892     0.00018740    -0.00004912     0.00006551     0.00003609     0.28979750    -0.17440821
    0.810000 H      -0.00054750    -1.42784518    -0.88969273    -0.00067594    -0.00036796     0.00078923    -0.00010582    -0.28975410    -0.17420901
    0.820000 O       0.00002504     0.00002138     0.22254311     0.00003053     0.00002607    -0.00005330     0.00007057    -0.00004396     0.34860811
    0.820000 H       0.00015366     1.42750686    -0.89027827     0.00018740    -0.00004753     0.00006455     0.00003654     0.28979967    -0.17440957
    0.820000 H      -0.00055426    -1.42784887    -0.88968484    -0.00067594    -0.00036955     0.00078828    -0.00010713    -0.28975574    -0.17420791
    0.830000 O       0.00002534     0.00002164     0.22254258     0.00003053     0.00002607    -0.00005318     0.00007143    -0.00004449     0.34860834
    0.830000 H       0.00015554     1.42750639    -0.89027763     0.00018740    -0.00004594     0.00006359     0.00003698     0.28980182    -0.17441091
    0.830000 H      -0.00056102    -1.42785257    -0.88967696    -0.00067594    -0.00037114     0.00078732    -0.00010843    -0.28975736    -0.17420680
    0.840000 O       0.00002565     0.00002190     0.22254205     0.00003053     0.00002607    -0.00005306     0.00007229    -0.00004502     0.34860854
    0.840000 H       0.00015741     1.42750594    -0.89027700     0.00018740    -0.00004435     0.00006264     0.00003743     0.28980396    -0.17441224
    0.840000 H      -0.00056777    -1.42785629    -0.88966909    -0.00067594    -0.00037273     0.00078637    -0.00010974    -0.28975897    -0.17420567
    0.850000 O       0.00002595     0.00002216     0.22254152     0.00003053     0.00002607    -0.00005294     0.00007315    -0.00004556     0.34860873
    0.850000 H       0.00015929     1.42750550    -0.89027638     0.00018740    -0.00004276     0.00006168     0.00003787     0.28980608    -0.17441356
    0.850000 H      -0.00057453    -1.42786003    -0.88966123    -0.00067594    -0.00037432     0.00078541    -0.00011105    -0.28976056    -0.17420454
    0.860000 O       0.00002626     0.00002242     0.22254099     0.00003053     0.00002607    -0.00005282     0.00007401    -0.00004609     0.34860889
    0.860000 H       0.00016116     1.42750508    -0.89027577     0.00018740    -0.00004117     0.00006072     0.00003832     0.28980819    -0.17441487
    0.860000 H      -0.00058129    -1.42786378    -0.88965339    -0.00067594    -0.00037591     0.00078445    -0.00011235    -0.28976213    -0.17420339
    0.870000 O       0.00002656     0.00002268     0.22254046     0.00003053     0.00002607    -0.00005270     0.00007487    -0.00004662     0.34860903
    0.870000 H       0.00016303     1.42750468    -0.89027516     0.00018740    -0.00003958     0.00005977     0.00003877     0.28981028    -0.17441617
    0.870000 H      -0.00058805    -1.42786754    -0.88964555    -0.00067594    -0.00037750     0.00078350    -0.00011366    -0.28976369    -0.17420223
    0.880000 O       0.00002687     0.00002294     0.22253994     0.00003053     0.00002607    -0.00005258     0.00007573    -0.00004715     0.34860914
    0.880000 H       0.00016491     1.42750429    -0.89027457     0.00018740    -0.00003799     0.00005881     0.00003921     0.28981235    -0.17441745
    0.880000 H      -0.00059481    -1.42787133    -0.88963772    -0.00067594    -0.00037909     0.00078254    -0.00011497    -0.28976523    -0.17420106
    0.890000 O       0.00002717     0.00002320     0.22253941     0.00003053     0.00002607    -0.00005247     0.00007660    -0.00004768     0.34860923
    0.890000 H       0.00016678     1.42750392    -0.89027399     0.00018740    -0.00003641     0.00005785     0.00003966     0.28981441    -0.17441873
    0.890000 H      -0.00060157    -1.42787513    -0.88962989    -0.00067594    -0.00038067     0.00078159    -0.00011627    -0.28976676    -0.17419987
    0.900000 O       0.00002748     0.00002346     0.22253889     0.00003053     0.00002607    -0.00005235     0.00007746    -0.00004821     0.34860930
    0.900000 H       0.00016866     1.42750356    -0.89027341     0.00018740    -0.00003482     0.00005690     0.00004010     0.28981646    -0.17441999
    0.900000 H      -0.00060833    -1.42787894    -0.88962208    -0.00067594    -0.00038226     0.00078063    -0.00011758    -0.28976828    -0.17419868
    0.910000 O       0.00002778     0.00002372     0.22253837     0.00003053     0.00002607    -0.00005223     0.00007832    -0.00004874     0.34860934
    0.910000 H       0.00017053     1.42750322    -0.89027285     0.00018740    -0.00003323     0.00005594     0.00004055     0.28981848    -0.17442123
    0.910000 H      -0.00061509    -1.42788277    -0.88961428    -0.00067594    -0.00038385     0.00077968    -0.00011889    -0.28976978    -0.17419747
    0.920000 O       0.00002809     0.00002398     0.22253784     0.00003053     0.00002607    -0.00005211     0.00007918    -0.00004927     0.34860936
    0.920000 H       0.00017241     1.42750290    -0.89027229     0.00018740    -0.00003164     0.00005498     0.00004100     0.28982050    -0.17442247
    0.920000 H      -0.00062185    -1.42788662    -0.88960649    -0.00067594    -0.00038544     0.00077872    -0.00012020    -0.28977126    -0.17419626
    0.930000 O       0.00002840     0.00002424     0.22253732     0.00003053     0.00002607    -0.00005199     0.00008004    -0.00004980     0.34860935
    0.930000 H       0.00017428     1.42750259    -0.89027175     0.00018740    -0.00003005     0.00005402     0.00004144     0.28982249    -0.17442370
    0.930000 H      -0.00062861    -1.42789048    -0.88959871    -0.00067594    -0.00038703     0.00077776    -0.00012150    -0.28977273    -0.17419503
    0.940000 O       0.00002870     0.00002450     0.22253680     0.00003053     0.00002607    -0.00005187     0.00008090    -0.00005033     0.34860932
    0.940000 H       0.00017615     1.42750230    -0.89027121     0.00018740    -0.00002846     0.00005307     0.00004189     0.28982447    -0.17442491
    0.940000 H      -0.00063537    -1.42789436    -0.88959094    -0.00067595    -0.00038862     0.00077681    -0.00012281    -0.28977418    -0.17419378
    0.950000 O       0.00002901     0.00002476     0.22253629     0.00003053     0.00002607    -0.00005175     0.00008176    -0.00005086     0.34860927
    0.950000 H       0.00017803     1.42750202    -0.89027069     0.00018740    -0.00002687     0.00005211     0.00004233     0.28982644    -0.17442611
    0.950000 H      -0.00064213    -1.42789825    -0.88958317    -0.00067595    -0.00039021     0.00077585    -0.00012412    -0.28977561    -0.17419253
    0.960000 O       0.00002931     0.00002503     0.22253577     0.00003053     0.00002607    -0.00005163     0.00008262    -0.00005139     0.34860920
    0.960000 H       0.00017990     1.42750176    -0.89027017     0.00018740    -0.00002528     0.00005115     0.00004278     0.28982839    -0.17442730
    0.960000 H      -0.00064889    -1.42790216    -0.88957542    -0.00067595    -0.00039180     0.00077490    -0.00012542    -0.28977703    -0.17419127
    0.970000 O       0.00002962     0.00002529     0.22253525     0.00003053     0.00002607    -0.00005151     0.00008348    -0.00005192     0.34860910
    0.970000 H       0.00018178     1.42750151    -0.89026967     0.00018740    -0.00002369     0.00005020     0.00004323     0.28983032    -0.17442848
    0.970000 H      -0.00065565    -1.42790609    -0.88956767    -0.00067595    -0.00039339     0.00077394    -0.00012673    -0.28977844    -0.17418999
    0.980000 O       0.00002992     0.00002555     0.22253474     0.00003053     0.00002607    -0.00005139     0.00008434    -0.00005245     0.34860898
    0.980000 H       0.00018365     1.42750129    -0.89026917     0.00018741    -0.00002210     0.00004924     0.00004367     0.28983224    -0.17442965
    0.980000 H      -0.00066241    -1.42791003    -0.88955994    -0.00067595    -0.00039498     0.00077299    -0.00012804    -0.28977983    -0.17418870
    0.990000 O       0.00003023     0.00002581     0.22253423     0.00003053     0.00002607    -0.00005127     0.00008520    -0.00005298     0.34860883
    0.990000 H       0.00018552     1.42750107    -0.89026868     0.00018741    -0.00002051     0.00004828     0.00004412     0.28983415    -0.17443080
    0.990000 H      -0.00066917    -1.42791399    -0.88955221    -0.00067595    -0.00039657     0.00077203    -0.00012934    -0.28978121    -0.17418740
